"","state_po","county_name","county_fips","DEMOCRAT","REPUBLICAN","county","state","lon","lat","rMapState","rMapCounty","win"
"232","CA","SACRAMENTO",6067,440808,259405,"Sacramento County","CA",-121.3375098,38.45135776,"california","sacramento","Joseph Biden"
"233","CA","SAN BENITO",6069,17628,10590,"San Benito County","CA",-121.0694853,36.60208872,"california","san benito","Joseph Biden"
"234","CA","SAN BERNARDINO",6071,455859,366257,"San Bernardino County","CA",-116.1729363,34.84516502,"california","san bernardino","Joseph Biden"
"235","CA","SAN DIEGO",6073,964650,600094,"San Diego County","CA",-116.7201884,33.04014595,"california","san diego","Joseph Biden"
"236","CA","SAN FRANCISCO",6075,378156,56417,"San Francisco County","CA",-122.4065487,37.753324,"california","san francisco","Joseph Biden"
"237","CA","SAN JOAQUIN",6077,161137,121098,"San Joaquin County","CA",-121.267813,37.94072224,"california","san joaquin","Joseph Biden"
"238","CA","SAN LUIS OBISPO",6079,88310,67436,"San Luis Obispo County","CA",-120.3724419,35.37930666,"california","san luis obispo","Joseph Biden"
"239","CA","SAN MATEO",6081,291496,75584,"San Mateo County","CA",-122.2981593,37.43682908,"california","san mateo","Joseph Biden"
"240","CA","SANTA BARBARA",6083,129963,65736,"Santa Barbara County","CA",-120.0109748,34.73351459,"california","santa barbara","Joseph Biden"
"241","CA","SANTA CLARA",6085,617967,214612,"Santa Clara County","CA",-121.6922741,37.23001509,"california","santa clara","Joseph Biden"
"242","CA","SANTA CRUZ",6087,114246,26937,"Santa Cruz County","CA",-121.9949539,37.06602684,"california","santa cruz","Joseph Biden"
"243","CA","SHASTA",6089,30000,60789,"Shasta County","CA",-122.0548272,40.7799972,"california","shasta","Donald Trump"
"244","CA","SIERRA",6091,730,1142,"Sierra County","CA",-120.5112098,39.58248975,"california","sierra","Donald Trump"
"245","CA","SISKIYOU",6093,9593,13290,"Siskiyou County","CA",-122.5630896,41.60363418,"california","siskiyou","Donald Trump"
"246","CA","SOLANO",6095,131639,69306,"Solano County","CA",-121.9219016,38.27890842,"california","solano","Joseph Biden"
"247","CA","SONOMA",6097,199938,61825,"Sonoma County","CA",-122.8763292,38.53307783,"california","sonoma","Joseph Biden"
"248","CA","STANISLAUS",6099,105841,104145,"Stanislaus County","CA",-120.9973429,37.55780347,"california","stanislaus","Joseph Biden"
"249","CA","SUTTER",6101,17367,24375,"Sutter County","CA",-121.6901719,39.03449176,"california","sutter","Donald Trump"
"250","CA","TEHAMA",6103,8911,19141,"Tehama County","CA",-122.2457912,40.136481,"california","tehama","Donald Trump"
"251","CA","TRINITY",6105,2851,3188,"Trinity County","CA",-123.1281275,40.67365441,"california","trinity","Donald Trump"
"252","CA","TULARE",6107,66105,77579,"Tulare County","CA",-118.7919929,36.2181266,"california","tulare","Donald Trump"
"253","CA","TUOLUMNE",6109,11978,17689,"Tuolumne County","CA",-119.9555891,38.02884135,"california","tuolumne","Donald Trump"
"254","CA","VENTURA",6111,251388,162207,"Ventura County","CA",-119.0715239,34.4901459,"california","ventura","Joseph Biden"
"255","CA","YOLO",6113,67598,27292,"Yolo County","CA",-121.9048414,38.69168043,"california","yolo","Joseph Biden"
"256","CA","YUBA",6115,11230,17676,"Yuba County","CA",-121.3526605,39.26511003,"california","yuba","Donald Trump"
"257","CO","ADAMS",8001,134202,95657,"Adams County","CO",-104.3365344,39.88028614,"colorado","adams","Joseph Biden"
"258","CO","ALAMOSA",8003,3759,3813,"Alamosa County","CO",-105.7997549,37.55690135,"colorado","alamosa","Donald Trump"
"259","CO","ARAPAHOE",8005,213607,127323,"Arapahoe County","CO",-104.339408,39.65267576,"colorado","arapahoe","Joseph Biden"
"260","CO","ARCHULETA",8007,3738,5189,"Archuleta County","CO",-107.0327286,37.18456623,"colorado","archuleta","Donald Trump"
"261","CO","BACA",8009,317,1867,"Baca County","CO",-102.5639865,37.312686,"colorado","baca","Donald Trump"
"262","CO","BENT",8011,732,1503,"Bent County","CO",-103.0792154,37.94298305,"colorado","bent","Donald Trump"
"263","CO","BOULDER",8013,159089,42501,"Boulder County","CO",-105.354227,40.09364667,"colorado","boulder","Joseph Biden"
"264","CO","BROOMFIELD",8014,29077,16295,"Broomfield County","CO",-105.0585422,39.96303869,"colorado","broomfield","Joseph Biden"
"265","CO","CHAFFEE",8015,7160,6222,"Chaffee County","CO",-106.2033264,38.74802139,"colorado","chaffee","Joseph Biden"
"266","CO","CHEYENNE",8017,131,993,"Cheyenne County","CO",-102.6115899,38.82638965,"colorado","cheyenne","Donald Trump"
"267","CO","CLEAR CREEK",8019,3604,2754,"Clear Creek County","CO",-105.6467822,39.68706248,"colorado","clear creek","Joseph Biden"
"268","CO","CONEJOS",8021,1959,2286,"Conejos County","CO",-106.192383,37.18870441,"colorado","conejos","Donald Trump"
"269","CO","COSTILLA",8023,1311,741,"Costilla County","CO",-105.4358878,37.27630646,"colorado","costilla","Joseph Biden"
"270","CO","CROWLEY",8025,437,1271,"Crowley County","CO",-103.7831903,38.32291386,"colorado","crowley","Donald Trump"
"271","CO","CUSTER",8027,1112,2474,"Custer County","CO",-105.3701473,38.10391569,"colorado","custer","Donald Trump"
"272","CO","DELTA",8029,5887,13081,"Delta County","CO",-107.8766654,38.84646747,"colorado","delta","Donald Trump"
"273","CO","DENVER",8031,313293,71618,"Denver County","CO",-104.8705058,39.76100539,"colorado","denver","Joseph Biden"
"274","CO","DOLORES",8033,341,1089,"Dolores County","CO",-108.5002451,37.75553541,"colorado","dolores","Donald Trump"
"275","CO","DOUGLAS",8035,104653,121270,"Douglas County","CO",-104.9250215,39.32489342,"colorado","douglas","Donald Trump"
"276","CO","EAGLE",8037,18588,9892,"Eagle County","CO",-106.6999413,39.62008124,"colorado","eagle","Joseph Biden"
"277","CO","ELBERT",8039,4490,14027,"Elbert County","CO",-104.1335614,39.28755239,"colorado","elbert","Donald Trump"
"278","CO","EL PASO",8041,161941,202828,"El Paso County","CO",-104.5174584,38.82498969,"colorado","el paso","Donald Trump"
"279","CO","FREMONT",8043,7369,17517,"Fremont County","CO",-105.4398007,38.46735868,"colorado","fremont","Donald Trump"
"280","CO","GARFIELD",8045,15427,14717,"Garfield County","CO",-107.9079181,39.59662685,"colorado","garfield","Joseph Biden"
"281","CO","GILPIN",8047,2223,1833,"Gilpin County","CO",-105.5256161,39.86089762,"colorado","gilpin","Joseph Biden"
"282","CO","GRAND",8049,4710,4883,"Grand County","CO",-106.1216606,40.09826703,"colorado","grand","Donald Trump"
"283","CO","GUNNISON",8051,7132,3735,"Gunnison County","CO",-107.0410982,38.66187528,"colorado","gunnison","Joseph Biden"
"284","CO","HINSDALE",8053,255,353,"Hinsdale County","CO",-107.3025769,37.82836587,"colorado","hinsdale","Donald Trump"
"285","CO","HUERFANO",8055,2076,2203,"Huerfano County","CO",-104.9609139,37.68542184,"colorado","huerfano","Donald Trump"
"286","CO","JACKSON",8057,175,681,"Jackson County","CO",-106.352509,40.66740757,"colorado","jackson","Donald Trump"
"287","CO","JEFFERSON",8059,218396,148417,"Jefferson County","CO",-105.2485531,39.59053015,"colorado","jefferson","Joseph Biden"
"288","CO","KIOWA",8061,98,795,"Kiowa County","CO",-102.7448022,38.42212342,"colorado","kiowa","Donald Trump"
"289","CO","KIT CARSON",8063,662,3144,"Kit Carson County","CO",-102.6070306,39.31065495,"colorado","kit carson","Donald Trump"
"290","CO","LAKE",8065,2303,1497,"Lake County","CO",-106.352012,39.19376761,"colorado","lake","Joseph Biden"
"291","CO","LA PLATA",8067,20548,14233,"La Plata County","CO",-107.8382974,37.28274935,"colorado","la plata","Joseph Biden"
"292","CO","LARIMER",8069,126120,91489,"Larimer County","CO",-105.4687623,40.67448521,"colorado","larimer","Joseph Biden"
"293","CO","LAS ANIMAS",8071,3497,4284,"Las Animas County","CO",-104.0497746,37.3032026,"colorado","las animas","Donald Trump"
"294","CO","LINCOLN",8073,470,2135,"Lincoln County","CO",-103.5149652,38.99023918,"colorado","lincoln","Donald Trump"
"295","CO","LOGAN",8075,2218,8087,"Logan County","CO",-103.1089239,40.73000082,"colorado","logan","Donald Trump"
"296","CO","MESA",8077,31536,56894,"Mesa County","CO",-108.4651654,39.01825676,"colorado","mesa","Donald Trump"
"297","CO","MINERAL",8079,317,427,"Mineral County","CO",-106.9295796,37.66123804,"colorado","mineral","Donald Trump"
"298","CO","MOFFAT",8081,1203,5670,"Moffat County","CO",-108.2034554,40.62238429,"colorado","moffat","Donald Trump"
"299","CO","MONTEZUMA",8083,5836,9306,"Montezuma County","CO",-108.6085941,37.34436472,"colorado","montezuma","Donald Trump"
"300","CO","MONTROSE",8085,7687,16770,"Montrose County","CO",-108.2772365,38.39521767,"colorado","montrose","Donald Trump"
"301","CO","MORGAN",8087,3876,9593,"Morgan County","CO",-103.8052271,40.27235597,"colorado","morgan","Donald Trump"
"302","CO","OTERO",8089,3605,5756,"Otero County","CO",-103.7199232,37.89510404,"colorado","otero","Donald Trump"
"303","CO","OURAY",8091,2365,1577,"Ouray County","CO",-107.7714717,38.15473079,"colorado","ouray","Joseph Biden"
"304","CO","PARK",8093,4903,6991,"Park County","CO",-105.7200314,39.11945862,"colorado","park","Donald Trump"
"305","CO","PHILLIPS",8095,486,1958,"Phillips County","CO",-102.3661026,40.59689024,"colorado","phillips","Donald Trump"
"306","CO","PITKIN",8097,8989,2780,"Pitkin County","CO",-106.9170748,39.21251239,"colorado","pitkin","Joseph Biden"
"307","CO","PROWERS",8099,1458,4008,"Prowers County","CO",-102.3977836,37.94586088,"colorado","prowers","Donald Trump"
"308","CO","PUEBLO",8101,43772,42252,"Pueblo County","CO",-104.5069877,38.16838452,"colorado","pueblo","Joseph Biden"
"309","CO","RIO BLANCO",8103,561,3061,"Rio Blanco County","CO",-108.2123329,39.98053803,"colorado","rio blanco","Donald Trump"
"310","CO","RIO GRANDE",8105,2495,3660,"Rio Grande County","CO",-106.3910742,37.57267113,"colorado","rio grande","Donald Trump"
"311","CO","ROUTT",8107,10582,5925,"Routt County","CO",-106.9946646,40.49306371,"colorado","routt","Joseph Biden"
"312","CO","SAGUACHE",8109,1884,1413,"Saguache County","CO",-106.2813821,38.07254193,"colorado","saguache","Joseph Biden"
"313","CO","SAN JUAN",8111,342,202,"San Juan County","CO",-107.676552,37.75865387,"colorado","san juan","Joseph Biden"
"314","CO","SAN MIGUEL",8113,3924,1136,"San Miguel County","CO",-108.4147717,37.99977501,"colorado","san miguel","Joseph Biden"
"315","CO","SEDGWICK",8115,301,1121,"Sedgwick County","CO",-102.3589707,40.87777204,"colorado","sedgwick","Donald Trump"
"316","CO","SUMMIT",8117,12631,5322,"Summit County","CO",-106.1220381,39.62638227,"colorado","summit","Joseph Biden"
"317","CO","TELLER",8119,5278,11241,"Teller County","CO",-105.1583132,38.87939897,"colorado","teller","Donald Trump"
"318","CO","WASHINGTON",8121,369,2595,"Washington County","CO",-103.1987696,39.97702595,"colorado","washington","Donald Trump"
"319","CO","WELD",8123,66060,96145,"Weld County","CO",-104.3898997,40.56234574,"colorado","weld","Donald Trump"
"320","CO","YUMA",8125,785,4107,"Yuma County","CO",-102.4246163,40.00668563,"colorado","yuma","Donald Trump"
"321","CT","FAIRFIELD",9001,297505,168445,"Fairfield County","CT",-73.39231314,41.28133269,"connecticut","fairfield","Joseph Biden"
"322","CT","HARTFORD",9003,283368,159024,"Hartford County","CT",-72.7322188,41.80491927,"connecticut","hartford","Joseph Biden"
"323","CT","LITCHFIELD",9005,50164,55601,"Litchfield County","CT",-73.25150549,41.79594241,"connecticut","litchfield","Donald Trump"
"324","CT","MIDDLESEX",9007,56848,40665,"Middlesex County","CT",-72.53260082,41.46561004,"connecticut","middlesex","Joseph Biden"
"325","CT","NEW HAVEN",9009,242630,169893,"New Haven County","CT",-72.92743105,41.41196642,"connecticut","new haven","Joseph Biden"
"326","CT","NEW LONDON",9011,79459,57110,"New London County","CT",-72.09802642,41.48927969,"connecticut","new london","Joseph Biden"
"327","CT","TOLLAND",9013,44151,34838,"Tolland County","CT",-72.33707029,41.85916105,"connecticut","tolland","Joseph Biden"
"328","CT","WINDHAM",9015,26706,29141,"Windham County","CT",-71.98253222,41.83421666,"connecticut","windham","Donald Trump"
"329","DE","KENT",10001,44552,41009,"Kent County","DE",-75.57387647,39.08765398,"delaware","kent","Joseph Biden"
"330","DE","NEW CASTLE",10003,195034,88364,"New Castle County","DE",-75.65519125,39.58335752,"delaware","new castle","Joseph Biden"
"331","DE","SUSSEX",10005,56682,71230,"Sussex County","DE",-75.40668896,38.66573496,"delaware","sussex","Donald Trump"
"332","DC","DISTRICT OF COLUMBIA",NA,317323,18586,NA,NA,NA,NA,NA,NA,"Joseph Biden"
"333","FL","ALACHUA",12001,89704,50972,"Alachua County","FL",-82.357751,29.66917793,"florida","alachua","Joseph Biden"
"334","FL","BAKER",12003,2037,11911,"Baker County","FL",-82.28134256,30.32406664,"florida","baker","Donald Trump"
"335","FL","BAY",12005,25614,66097,"Bay County","FL",-85.62432688,30.29532713,"florida","bay","Donald Trump"
"336","FL","BRADFORD",12007,3160,10334,"Bradford County","FL",-82.17025208,29.94253418,"florida","bradford","Donald Trump"
"337","FL","BREVARD",12009,148549,207883,"Brevard County","FL",-80.75797736,28.17757196,"florida","brevard","Donald Trump"
"338","FL","BROWARD",12011,618752,333409,"Broward County","FL",-80.49868694,26.14255998,"florida","broward","Joseph Biden"
"339","FL","CALHOUN",12013,1209,5274,"Calhoun County","FL",-85.21358719,30.4146682,"florida","calhoun","Donald Trump"
"340","FL","CHARLOTTE",12015,42273,73243,"Charlotte County","FL",-81.89022705,26.9042579,"florida","charlotte","Donald Trump"
"341","FL","CITRUS",12017,27092,65352,"Citrus County","FL",-82.45738098,28.85025043,"florida","citrus","Donald Trump"
"342","FL","CLAY",12019,38317,84480,"Clay County","FL",-81.8454228,29.97157462,"florida","clay","Donald Trump"
"343","FL","COLLIER",12021,77621,128950,"Collier County","FL",-81.35667537,26.11400201,"florida","collier","Donald Trump"
"344","FL","COLUMBIA",12023,8914,23836,"Columbia County","FL",-82.62115508,30.21276594,"florida","columbia","Donald Trump"
"345","FL","DESOTO",12027,4259,8313,"DeSoto County","FL",-81.84804122,27.18256275,"florida","de soto","Donald Trump"
"346","FL","DIXIE",12029,1365,6759,"Dixie County","FL",-83.15632586,29.60918676,"florida","dixie","Donald Trump"
"347","FL","DUVAL",12031,252556,233762,"Duval County","FL",-81.6658339,30.31514695,"florida","duval","Joseph Biden"
"348","FL","ESCAMBIA",12033,70929,96674,"Escambia County","FL",-87.39657433,30.7209762,"florida","escambia","Donald Trump"
"349","FL","FLAGLER",12035,28161,43043,"Flagler County","FL",-81.31543056,29.45995484,"florida","flagler","Donald Trump"
"350","FL","FRANKLIN",12037,2120,4675,"Franklin County","FL",-84.80046505,29.91230768,"florida","franklin","Donald Trump"
"351","FL","GADSDEN",12039,16153,7465,"Gadsden County","FL",-84.62046856,30.58010526,"florida","gadsden","Joseph Biden"
"352","FL","GILCHRIST",12041,1700,7895,"Gilchrist County","FL",-82.80311778,29.72378408,"florida","gilchrist","Donald Trump"
"353","FL","GLADES",12043,1385,3782,"Glades County","FL",-81.21348091,26.9472777,"florida","glades","Donald Trump"
"354","FL","GULF",12045,1985,6113,"Gulf County","FL",-85.24715852,29.95849768,"florida","gulf","Donald Trump"
"355","FL","HAMILTON",12047,1963,3815,"Hamilton County","FL",-82.9353807,30.48728224,"florida","hamilton","Donald Trump"
"356","FL","HARDEE",12049,2298,6122,"Hardee County","FL",-81.81120596,27.49021668,"florida","hardee","Donald Trump"
"357","FL","HENDRY",12051,4929,7906,"Hendry County","FL",-81.17260251,26.5383539,"florida","hendry","Donald Trump"
"358","FL","HERNANDO",12053,37519,70412,"Hernando County","FL",-82.43249983,28.55569756,"florida","hernando","Donald Trump"
"359","FL","HIGHLANDS",12055,16938,34873,"Highlands County","FL",-81.336228,27.34477902,"florida","highlands","Donald Trump"
"360","FL","HILLSBOROUGH",12057,376367,327398,"Hillsborough County","FL",-82.30823576,27.92836425,"florida","hillsborough","Joseph Biden"
"361","FL","HOLMES",12059,924,8080,"Holmes County","FL",-85.82645708,30.8856803,"florida","holmes","Donald Trump"
"362","FL","INDIAN RIVER",12061,37844,58872,"Indian River County","FL",-80.61554726,27.68305593,"florida","indian river","Donald Trump"
"363","FL","JACKSON",12063,6766,15488,"Jackson County","FL",-85.22699975,30.79919469,"florida","jackson","Donald Trump"
"364","FL","JEFFERSON",12065,3897,4479,"Jefferson County","FL",-83.88813554,30.43942925,"florida","jefferson","Donald Trump"
"365","FL","LAFAYETTE",12067,510,3128,"Lafayette County","FL",-83.18194356,29.98493348,"florida","lafayette","Donald Trump"
"366","FL","LAKE",12069,83505,125859,"Lake County","FL",-81.69965559,28.75018418,"florida","lake","Donald Trump"
"367","FL","LEE",12071,157695,233247,"Lee County","FL",-81.80314198,26.58010818,"florida","lee","Donald Trump"
"368","FL","LEON",12073,103517,57453,"Leon County","FL",-84.27342715,30.46085222,"florida","leon","Joseph Biden"
"369","FL","LEVY",12075,6205,16749,"Levy County","FL",-82.7325523,29.32414747,"florida","levy","Donald Trump"
"370","FL","LIBERTY",12077,694,2846,"Liberty County","FL",-84.89480631,30.24904583,"florida","liberty","Donald Trump"
"371","FL","MADISON",12079,3747,5576,"Madison County","FL",-83.45989063,30.44046068,"florida","madison","Donald Trump"
"372","FL","MANATEE",12081,90166,124987,"Manatee County","FL",-82.30352611,27.47235365,"florida","manatee","Donald Trump"
"373","FL","MARION",12083,74858,127826,"Marion County","FL",-82.05455176,29.2032406,"florida","marion","Donald Trump"
"374","FL","MARTIN",12085,36893,61168,"Martin County","FL",-80.38623141,27.07777033,"florida","martin","Donald Trump"
"375","FL","MIAMI-DADE",12086,617864,532833,"Miami-Dade County","FL",-80.58750196,25.60789485,"florida","miami-dade","Joseph Biden"
"376","FL","MONROE",12087,21881,25693,"Monroe County","FL",-81.07024951,25.53393405,"florida","monroe","Donald Trump"
"377","FL","NASSAU",12089,15564,42566,"Nassau County","FL",-81.82363634,30.60042431,"florida","nassau","Donald Trump"
"378","FL","OKALOOSA",12091,34248,79798,"Okaloosa County","FL",-86.6027942,30.73988971,"florida","okaloosa","Donald Trump"
"379","FL","OKEECHOBEE",12093,4390,11470,"Okeechobee County","FL",-80.89421811,27.42833786,"florida","okeechobee","Donald Trump"
"380","FL","ORANGE",12095,395014,245398,"Orange County","FL",-81.30712545,28.50158052,"florida","orange","Joseph Biden"
"381","FL","OSCEOLA",12097,97297,73480,"Osceola County","FL",-81.15003932,28.05709152,"florida","osceola","Joseph Biden"
"382","FL","PALM BEACH",12099,433572,334711,"Palm Beach County","FL",-80.5130172,26.68903661,"florida","palm beach","Joseph Biden"
"383","FL","PASCO",12101,119073,179621,"Pasco County","FL",-82.39747099,28.30971247,"florida","pasco","Donald Trump"
"384","FL","PINELLAS",12103,277450,276209,"Pinellas County","FL",-82.73108941,27.94859889,"florida","pinellas","Joseph Biden"
"385","FL","POLK",12105,145049,194586,"Polk County","FL",-81.69746902,27.94356526,"florida","polk","Donald Trump"
"386","FL","PUTNAM",12107,10527,25514,"Putnam County","FL",-81.74323328,29.59927624,"florida","putnam","Donald Trump"
"387","FL","ST. JOHNS",12109,63850,110946,"St. Johns County","FL",-81.42856734,29.89377829,"florida","st johns","Donald Trump"
"388","FL","ST. LUCIE",12111,84137,86831,"St. Lucie County","FL",-80.48022634,27.37042575,"florida","st lucie","Donald Trump"
"389","FL","SANTA ROSA",12113,27612,77385,"Santa Rosa County","FL",-87.03013891,30.74563142,"florida","santa rosa","Donald Trump"
